marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,n_reviews,sentiment_score
US,14196566,R3BC6MD5GXDJGC,B00BP0TMHG,455849811,"Easy E-Z Herbal Weight Loss Tea - Powerful Weight Loss Ingredients, Body Cleanse and Appetite Control. Proven Diet Formula. 90-Count Tea Bags",Grocery,1,0.0,1.0,N,Y,Horrible. Made me sick,Horrible.  Made me sick!!!,2014-09-30,70,-0.826
US,46351875,R1Z5A3BCSFZCSB,B00FN6EC6Y,138620208,Planters Cashew Halves and Pieces made with Pure Sea Salt,Grocery,1,1.0,2.0,N,Y,Looks like their packaging machine didn't keep rotted and burned nuts ...,Looks like their packaging machine didn't keep rotted and burned nuts out of container  not good. Will not order again,2014-09-26,97,-0.2973
US,50632394,R2PIUDCH3GIVF8,B003PEKJK4,66702902,"Kirkland Signature Ground Saigon Cinnamon, 10.7 Ounce",Grocery,1,7.0,9.0,N,N,Cinnamon is dangerous to your liver,"A very tasty cinnamon BUT DO NOT TAKE IT EVERY DAY.  Saigon cinnamon has an extremely high level of coumarin which causes serious liver damage.  The best cinnamon for medicinal use is Ceylon cinnamon. Cassia cinnamon is the cheapest and most common (e.g., Dollar Store) and is much lower in coumarin, but again... don't take it regularly.  Because cinnamon is a food, the FDA pays little attention... just as you can easily buy fish loaded with mercury.",2014-09-26,97,0.3291
US,41694570,R29PIQ9GC2GJXB,B00EAMUET6,108714726,Ips The Original Egg White Chips Variety Pack,Grocery,1,0.0,0.0,N,Y,Made us sick,Tasted good but then gave us diarrhea.,2014-09-25,131,0.2382
US,34791296,RCU3BIH4WJZ5V,B007VN10VW,617720027,Coffee-mate Coffee Creamer,Grocery,1,0.0,1.0,N,Y,"This was curdled, so thick","Every small cup was curdled, so thick you would have to spoon it out. I tasted a drop and threw the whole thing away. I was upset",2014-09-23,113,-0.5719
US,51390283,R1WMODOJ3GA4EX,B002ZOG29C,758448974,"Eight O'Clock Ground Coffee, Colombian Peaks, 33 Ounce",Grocery,2,0.0,0.0,N,Y,"This crap sucks, avoid","I routinely buy the Eight O'Clock coffee whole beans but errantly bought the pre-ground coffee this last time. This crap sucks, avoid.",2014-09-22,339,-0.8573
US,23309466,R16VMVTVW7IXX9,B00A64M4LS,951948590,Jordan's Skinny Gourmet Sugar Free Syrup,Grocery,2,0.0,0.0,N,Y,avoid,I cannot taste even a hint of pumpkin flavor in this.,2014-09-20,84,0.0
US,36542460,RAIOSKU69BDIU,B00C75G4W4,898844797,"Pearson Ranch Elk Hickory Smoked Summer Sausage, 14 Ounce",Grocery,1,0.0,2.0,N,N,rotten product,"The sausage arrived with the vacuum seal broken, white slime covered the entire sausage (this takes weeks to grow, and had nothing to do with the way it was delivered (2 days)). It smelled very rotten/rancid. I risked a little taste of a little piece from the very center, and became instantly nauseated.",2014-09-20,9,-0.6461
US,15703164,R3DG4WJOJA6XRZ,B00K4PM7WA,237112976,"Dole Garden Soup, Tomato Vegetable, 26 Ounce (Pack of 6)",Grocery,1,6.0,6.0,N,N,"If you're picky about taste, avoid this.","The tomatoes have a distinct unripe taste, I can't think of anything but the white core of a store bought tomato when I'm eating this soup.",2014-09-20,9,0.0
US,52792136,R230V96WYJ9ARX,B0043H4OJ4,50365903,Bonomo Turkish Taffy Chocolate (Pack of 24),Grocery,1,0.0,1.0,N,Y,Taffee is dangerous,I lost teeth eating this! Taffee is dangerous!,2014-09-15,8,-0.717
US,2259469,R11OLBOO7H2RP2,B00426ATTK,457197397,"Larabar Fruit & Nut Bar, Gluten Free (Pack of 5)",Grocery,1,2.0,5.0,N,N,"Good bar, but dangerous to the teeth","I like Larabar's food bars & the chocolate varieties are My favorite. I would have kept eating these save for the fact that while eating an Apple pie bar, 2nd bite, something in the bar, probably a shell of some kind. Needless to say it broke 1/4 of my back molar off my tooth. At work, in pain and had to go to my dentist so I could eat. I ended up spending $800.00 for the dentist and getting my 1st crown.<br />I did email the Larabar company and let them know what happened and that I wasn't expecting them to do anything but fix the processes they use to insure this doesn't happen again with someone else. Within about 2-3 days someone for the company called, asked a list of questions, when I reiterated that I wasn't seeking compensation, just a fix to the issue. The gentleman from Larabar said I would be receiving some letters in the mail in a week - 10 days. Sure enough, I received the letters and what they where was request for 20 years of dental records, proof my dentist actually did the work and so forth. I wasn't looking for compensation, just someone to fix the problem.<br />They are a great food bar, but as of now, nothing has happened, so I don't eat Larabars and recommend if you're going to eat them do it at your own risk.<br />The bars themselves get **** 4 stars and the company for not listening * 1 star",2014-09-14,102,0.9418
US,52392476,RNCXOKWVD9UAF,B008YDK8SO,647776976,"Taste Nirvan, Coconut Water, (Pack of 12)",Grocery,1,0.0,0.0,N,N,i opened a bottle of it which ive drank many times and took a sip and realized it smelled death or Like rotten cheese,"i had the same experience as another reviewer, i opened a bottle of it which ive drank many times and took a sip and realized it smelled death or Like rotten cheese, i spit it out and washed my mouth out - looked in the bottle and there was a ton of crap floating in the drink!! Discolored pieces and there was brown on the bottle under the wrapper.  I called the company and they acted like they had no idea what it was.  honestly ill never drink it again.",2014-09-09,62,-0.8118
US,45697006,R22VCF7C9ML60C,B00AQIADHQ,979483048,"Whole Spice Poppy Seed (Blue) Whole, 5 Pound Bulk",Grocery,1,1.0,2.0,N,Y,moldy and rotten,sucks it was rotten,2014-09-09,4,-0.7003
US,11019312,RV3NHD90PYN7R,B000LKYZXM,348128842,"Green & Black's Organic Dark Chocolate Bar, Mint, 3.5-Ounce Bars (Pack of 10)",Grocery,2,0.0,4.0,N,N,Made me sick,"I have the Green and Blacks Organic Dark Chocolate Mint, but it does NOT say anything about a mint &#34;center&#34;. It just says &#34;intense mint taste&#34; and I purchased two of them since I love both dark chocolate and mint and I usually purchase York Peppermint paddies and another brand of dark chocolate and mint. But this one does two things.  It does taste wonderful and I find that the mint taste is more intense than others- and the chocolate is more silky and smooth.<br /><br />But this thing left me sick! I was in the bathroom from just 1/2 serving and a serving is &#34;12 pieces&#34;.  I had only 6 pieces. I will not be having 6 pieces in one day anymore. I know exactly what it is. It is the peppermint oil. It seems that this brand uses more peppermint oil than other brands and I can taste more peppermint in this brand.  I think I'll just stick with York. safer.",2014-09-08,1,0.9229
US,14379489,R1MNIQDQW5NKP2,B003C22AQ0,805744943,"Albanese Sugar Free Mini Fruit Worms, 1 Pound",Grocery,1,0.0,0.0,N,Y,Avoid unless you want to get sick,These sugar free worms made me so sick. Very bad stomach pains all day. I didn't even think of the possibility of it being from the worms until I read the other reviews here. The worms tasted really good. I just wish they didn't make me sick. Nope.,2014-09-05,14,-0.799
US,40224756,RE3K48UM2P2LH,B002KB42GK,108949642,Raw Whole Macadamias (1 Pound Bag),Grocery,1,0.0,0.0,N,Y,Made me sick,These did not sit right in my stomach.  I got sick after eating them every time and even skipped work one day.  I'm usually fine with macadamia nuts.,2014-09-04,90,-0.5859
US,12383864,RX7JF5KUUY1LV,B005XVZKGA,4623853,Avitae Caffeinated Water,Grocery,1,1.0,3.0,N,Y,bad batch?? made me sick.,"Before opening a bottle, the water looks perfectly fine and clear, but within an hour or two after opening each bottle the water starts to become gray and cloudy, at which point it starts to make me feel sick.<br />I thought perhaps I had received a shipment that was past its expiration date, but this was not the case - the printed expiration dates on all the bottles was for 2015, so I have no idea why the stuff seemed spoiled.",2014-09-03,83,0.1487
US,8408109,R2YGKBAODGVBQ6,B00EKLPLU4,398216137,Healthworks Cacao Powder Parent,Grocery,1,163.0,190.0,N,Y,Please avoid this product!,"Please avoid this product for the following reasons:<br /><br />1- I have tried two different brands of organic raw cacao before and this one tastes nothing like them.The others tasted more intense and had darker color and were very slightly bitter. This one tastes more like any unsweetened cocoa powder that I buy at the grocery store. Most importantly, after three days of consumption, it caused me rashes all over my body. I'm not allergic to anything and didn't change anything in my diet except using this powder.<br /><br />2- What added insult to injury, is that after I decided to not use it again, I thought of giving it as a gift to one of my friends. So I thought to put it all in one of the gift jars instead of the plastic bag so it would look nice. While transferring the powder to the jar, guess what! I found a dead butterfly, one of those tiny ones inside the bag. YES! A dead insect inside my food.......<br /><br />3- Before purchasing, I was blinded by the good reviews so that I didn't bother to read any of the negative reviews. I wish I did so I would know that this company does not exist. It's possibly a person or a group of people who work from their homes and selling these items and are not located in the US . I tried to contact them by phone but on the web site I didn't find have any phone numbers or even an address and they pretend to be nice to their customers by replying to every negative review and asking customers to contact them via the email, but they do that to shut them up while in reality, if you contact them, they maybe reply once and then just ignore the rest of your messages!<br /><br />Anyways, I don't care while this product is organic or not because I won't use it again but I will certainly contact Amazon and report the insect issue as they need to investigate whether this seller follows the US packaging standards or not.",2014-09-02,1366,-0.6448
US,11119542,RO991LYV9U8IL,B00CHUEERQ,227192697,Synergy Cherry Chia,Grocery,1,4.0,10.0,N,N,Smells like rotten beer and tastes like rotten fruit,Smells like rotten beer and tastes like rotten fruit. i seriously thought i had bought a bad bottle but it wasn't expired and apparently it's suppose to have that fermented background taste.,2014-09-02,5,-0.5267
US,2866356,R34LMQEFJZO1AC,B00LFWTL6G,926464315,20-count Grove Square Hot Cocoa and Cappuccino Single Serve Cups for Keurig K Cup Brewer Sampler,Grocery,1,1.0,3.0,N,Y,Not worth the bsrgain price! People in 12-step programs need to avoid!,"They all taste like there is alcohol inside! Watery, flavorless! Returning! And the spiced cider by them gave me a 3 day stomach ache that I am not yet over! Tried finding ingredient lists or calories and nothing.",2014-08-31,13,-0.3111
US,26488069,R3E9AQ73EAAJMP,B001P4H57Q,371903015,Cracker Jack - 24/1.25 oz. bags,Grocery,1,4.0,5.0,N,Y,"Crap, avoid, not good at all.","Cost me $1,500 on broken teeth, avoid this product if you want to keep your teeth!!! it's so bad",2014-08-31,161,-0.8851
US,11598481,R29X1FZP5KJ5PH,B000JWEE6K,609150248,Judy's Candy Co. Sugar Free Assorted Caramels,Grocery,1,0.0,0.0,N,Y,Taste great but made me sick!,"Unfortunately I had a bad reaction to an ingredient in these caramels, perhaps the Maltitol syrup.",2014-08-31,11,-0.7096
US,44813043,R1X3P023W418P3,B00IKRSP34,15179917,"Caffè Furia Decaffeinato, Italian Coffee Capsules for Nespresso Espresso Makers",Grocery,1,1.0,1.0,N,N,Marginally compatible-avoid until improved,"Marginally compatible at best.  25-50% of the time I either had a water mess! leaky drains due to excess water runoff behind the pod or only a dribble of coffee or no coffee at all due to no puncturing of the pod front.  Avoid this one until they improve the performance. Cleaning the machine, prepuncturing, different cycle times failed to produce consistent results.  Too bad, because the flavor, when/if you got it was pretty good.",2014-08-28,8,-0.3084
